uid,target_id,dec,kepid,kepler_name,kepoi_name,koi_bin_oedp_sig,koi_comment,koi_count,koi_datalink_dvr,koi_datalink_dvs,koi_depth,koi_depth_err1,koi_depth_err2,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_msky,koi_dikco_msky_err,koi_disp_prov,koi_disposition,koi_dor,koi_dor_err1,koi_dor_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_fittype,koi_fpflag_co,koi_fpflag_ec,koi_fpflag_nt,koi_fpflag_ss,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_stat_sig,koi_gmag,koi_hmag,koi_imag,koi_impact,koi_impact_err1,koi_impact_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_jmag,koi_kepmag,koi_kmag,koi_ldm_coeff1,koi_ldm_coeff2,koi_ldm_coeff3,koi_ldm_coeff4,koi_limbdark_mod,koi_longp,koi_longp_err1,koi_longp_err2,koi_max_mult_ev,koi_max_sngle_ev,koi_model_chisq,koi_model_dof,koi_model_snr,koi_num_transits,koi_parm_prov,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_quarters,koi_rmag,koi_ror,koi_ror_err1,koi_ror_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_score,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_sparprov,koi_srad,koi_srad_err1,koi_srad_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_tce_delivname,koi_tce_plnt_num,koi_teq,koi_teq_err1,koi_teq_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_trans_mod,koi_vet_date,koi_vet_stat,koi_zmag,ra
kplr011807906-01,11807906,50.075722,11807906,,K05933.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.651,11.713,13.515,,,,,,,,,,,,,12.27,13.856,11.602,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,236.506437,0.003375,-0.003375,,,,,13.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455194.969,0.0112,-0.0112,361.9687,0.0112,-0.0112,,2018-08-16,Done,13.381,288.43665
kplr011811382-01,11811382,50.052608,11811382,,K05934.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.478,12.171,13.639,,,,,,,,,,,,,12.557,13.891,12.047,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,19.3854894,0.0006356,-0.0006356,,,,,13.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454975.349,0.00512,-0.00512,142.34859,0.00512,-0.00512,,2018-08-16,Done,13.54,290.36365
kplr011818566-01,11818566,50.045399,11818566,,K05935.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.51,13.639,15.339,,,,,,,,,,,,,14.175,15.69,13.574,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,416.87893121,,,,,,,15.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455060.511,,,227.5106644,,,,2018-08-16,Done,15.213,294.2063
kplr011819396-01,11819396,50.069721,11819396,,K05936.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.472,13.606,14.834,,,,,,,,,,,,,13.925,15.025,13.528,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,48.38798413,,,,,,,14.962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455009.465,,,176.4653521,,,,2018-08-16,Done,14.742,294.56738
kplr011824578-01,11824578,50.055271,11824578,,K05937.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,13.536,12.404,13.322,,,,,,,,,,,,,12.566,13.382,12.379,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,357.588538,0.006462,-0.006462,,,,,13.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455083.414,0.0108,-0.0108,250.4138,0.0108,-0.0108,,2018-08-16,Done,13.337,296.7554
kplr011860294-01,11860294,50.12801,11860294,,K05938.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,13.141,11.463,12.671,,,,,,,,,,,,,11.787,12.812,11.442,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,545.205601,0.007326,-0.007326,,,,,12.706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455070.241,0.00857,-0.00857,237.24091,0.00857,-0.00857,,2018-08-16,Done,12.571,289.65347
kplr011868941-01,11868941,50.185989,11868941,,K05939.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.037,12.528,13.589,,,,,,,,,,,,,12.749,13.724,12.48,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,105.053389,0.001621,-0.001621,,,,,13.673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455041.728,0.0163,-0.0163,208.7282,0.0163,-0.0163,,2018-08-16,Done,13.568,294.35275
kplr011905398-01,11905398,50.230068,11905398,,K05940.01,,,1,011/011905/011905398/dv/kplr011905398-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.208,13.877,15.378,,,,,,,,,,,,,14.304,15.627,13.876,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,24.7967294,0.0003439,-0.0003439,,,,,15.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454964.91,0.0119,-0.0119,131.91,0.0119,-0.0119,,2018-08-16,Done,15.272,286.48987
kplr011910670-01,11910670,50.282619,11910670,,K05941.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.34,12.065,13.544,,,,,,,,,,,,,12.501,13.783,12.031,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,44.7060191,0.0001875,-0.0001875,,,,,13.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454987.403,0.00341,-0.00341,154.40282,0.00341,-0.00341,,2018-08-16,Done,13.437,289.65152
kplr011911929-01,11911929,50.27055,11911929,,K05942.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.093,11.24,12.995,,,,,,,,,,,,,11.743,13.325,11.135,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,125.277815,0.003023,-0.003023,,,,,13.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455003.887,0.0156,-0.0156,170.8865,0.0156,-0.0156,,2018-08-16,Done,12.826,290.3689
kplr011923213-01,11923213,50.236328,11923213,,K05943.01,,,1,011/011923/011923213/dv/kplr011923213-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.537,12.826,14.015,,,,,,,,,,,,,13.112,14.172,12.778,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,27.2020672,0.0002533,-0.0002533,,,,,14.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454984.866,0.00801,-0.00801,151.86606,0.00801,-0.00801,,2018-08-16,Done,13.986,296.20459
kplr011959893-01,11959893,50.348137,11959893,,K05945.01,,,1,011/011959/011959893/dv/kplr011959893-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,13.184,11.569,12.518,,,,,,,,,,,,,11.75,12.717,11.513,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,40.7282314,0.0006908,-0.0006908,,,,,12.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454995.151,0.0154,-0.0154,162.1513,0.0154,-0.0154,,2018-08-16,Done,,289.58356
kplr011966643-01,11966643,50.308079,11966643,,K05946.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,13.994,12.232,13.448,,,,,,,,,,,,,12.53,13.612,12.183,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,183.38048452,,,,,,,13.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455131.078,,,298.0782368,,,,2018-08-16,Done,13.393,293.52264
kplr012007270-01,12007270,50.49836,12007270,,K05948.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.303,12.307,13.646,,,,,,,,,,,,,12.68,13.843,12.282,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,398.51312,0.0193,-0.0193,,,,,13.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454998.218,0.0388,-0.0388,165.2177,0.0388,-0.0388,,2018-08-16,Done,13.571,288.18256
kplr012009917-01,12009917,50.409229,12009917,,K05949.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,13.664,11.856,13.137,,,,,,,,,,,,,12.194,13.295,11.823,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,559.785594,0.008732,-0.008732,,,,,13.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455266.197,0.0146,-0.0146,433.1966,0.0146,-0.0146,,2018-08-16,Done,13.06,289.68549
kplr012020376-01,12020376,50.42128,12020376,,K05950.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.286,11.956,13.474,,,,,,,,,,,,,12.362,13.718,11.871,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,109.43946,0.003022,-0.003022,,,,,13.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455056.413,0.0236,-0.0236,223.4128,0.0236,-0.0236,,2018-08-16,Done,13.36,295.4801
kplr012066767-01,12066767,50.593632,12066767,,K05951.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.439,13.867,15.496,,,,,,,,,,,,,14.376,15.779,13.801,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,194.25835342,,,,,,,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455121.446,,,288.4461343,,,,2018-08-16,Done,15.32,294.17059
kplr012071775-01,12071775,50.585171,12071775,,K05952.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.563,13.423,14.794,,,,,,,,,,,,,13.823,15.025,13.359,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,164.507439,0.00452,-0.00452,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455045.76,0.0209,-0.0209,212.7605,0.0209,-0.0209,,2018-08-16,Done,14.743,296.40887
kplr012102775-01,12102775,50.625679,12102775,,K05953.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.183,13.648,15.177,,,,,,,,,,,,,14.117,15.479,13.508,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,370.84786,0.0109,-0.0109,,,,,15.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455093.792,0.0198,-0.0198,260.7921,0.0198,-0.0198,,2018-08-16,Done,15.074,286.39944
kplr012105086-01,12105086,50.65369,12105086,,K05954.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,13.596,11.729,12.95,,,,,,,,,,,,,12.047,13.144,11.645,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,73.908995,0.001885,-0.001885,,,,,13.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454992.807,0.0222,-0.0222,159.8067,0.0222,-0.0222,,2018-08-16,Done,12.923,288.05573
kplr012110901-01,12110901,50.635891,12110901,,K05955.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.049,12.708,14.195,,,,,,,,,,,,,13.141,14.451,12.642,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,96.32561456,,,,,,,14.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454986.032,,,153.0316267,,,,2018-08-16,Done,14.09,291.59988
kplr012121701-01,12121701,50.628059,12121701,,K05956.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.084,14.204,15.408,,,,,,,,,,,,,14.435,15.611,14.123,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,212.646179,0.004107,-0.004107,,,,,15.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455054.614,0.0126,-0.0126,221.6137,0.0126,-0.0126,,2018-08-16,Done,15.349,296.90057
kplr012168895-01,12168895,50.78051,12168895,,K05959.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.962,13.022,14.294,,,,,,,,,,,,,13.379,14.495,13.0,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,251.48808,0.03783,-0.03783,,,,,14.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455025.461,0.139,-0.139,192.461,0.139,-0.139,,2018-08-16,Done,14.249,296.24155
kplr012170767-01,12170767,50.769112,12170767,,K05960.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,13.858,11.624,13.097,,,,,,,,,,,,,12.013,13.325,11.581,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,32.4185265,0.0008069,-0.0008069,,,,,13.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454994.425,0.0169,-0.0169,161.4252,0.0169,-0.0169,,2018-08-16,Done,12.984,297.0217
kplr012253490-01,12253490,50.90118,12253490,,K05961.01,,,1,012/012253/012253490/dv/kplr012253490-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.995,12.746,14.65,,,,,,,,,,,,,13.321,15.053,12.663,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,19.159760875,1.999e-06,-1.999e-06,,,,,15.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454974.568,8.47e-05,-8.47e-05,141.5680129,8.47e-05,-8.47e-05,,2018-08-16,Done,14.439,288.64325
kplr012300524-01,12300524,51.01606,12300524,,K05964.01,,,1,012/012300/012300524/dv/kplr012300524-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,13.605,11.787,13.006,,,,,,,,,,,,,12.115,13.186,11.754,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,32.033211,0.0005189,-0.0005189,,,,,13.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454979.814,0.0135,-0.0135,146.8143,0.0135,-0.0135,,2018-08-16,Done,12.985,287.09006
kplr012349560-01,12349560,51.123508,12349560,,K05965.01,,,1,012/012349/012349560/dv/kplr012349560-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.763,13.671,15.593,,,,,,,,,,,,,14.26,15.944,13.574,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,43.3975622,0.000883,-0.000883,,,,,15.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454986.934,0.0171,-0.0171,153.934,0.0171,-0.0171,,2018-08-16,Done,15.361,286.93784
kplr012350136-01,12350136,51.158321,12350136,,K05966.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.874,11.985,14.097,,,,,,,,,,,,,12.64,14.63,11.848,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,478.79185021,,,,,,,14.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455017.46,,,184.4598838,,,,2018-08-16,Done,13.829,287.35873
kplr012401859-01,12401859,51.245602,12401859,,K05967.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,13.051,10.214,11.921,,,,,,,,,,,,,10.713,12.26,10.085,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,22.8631517,0.0003594,-0.0003594,,,,,12.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454976.152,0.0106,-0.0106,143.1523,0.0106,-0.0106,,2018-08-16,Done,11.777,288.142
kplr012402588-01,12402588,51.280384,12402588,,K05968.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,12.022,10.254,,,,,,,,,,,,,,10.529,11.366,10.205,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,97.942437,0.001183,-0.001183,,,,,11.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454990.973,0.00888,-0.00888,157.97325,0.00888,-0.00888,,2018-08-16,Done,,288.53769
kplr012418418-01,12418418,51.26609,12418418,,K05971.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.64,11.557,13.398,,,,,,,,,,,,,12.107,13.771,11.443,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,493.30572,0.01014,-0.01014,,,,,13.741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455194.884,0.0134,-0.0134,361.8842,0.0134,-0.0134,,2018-08-16,Done,13.212,296.26324
kplr012505590-01,12505590,51.400131,12505590,,K05972.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.937,13.441,15.012,,,,,,,,,,,,,13.941,15.29,13.436,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,449.87203,0.012,-0.012,,,,,15.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455131.195,0.0157,-0.0157,298.195,0.0157,-0.0157,,2018-08-16,Done,14.872,288.62769
kplr012506986-01,12506986,51.441738,12506986,,K05973.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,12.912,11.591,12.584,,,,,,,,,,,,,11.822,12.71,11.558,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,419.93373,0.04054,-0.04054,,,,,12.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455224.931,0.0289,-0.0289,391.9313,0.0289,-0.0289,,2018-08-16,Done,12.605,289.4024
kplr012554212-01,12554212,51.534962,12554212,,K05974.01,,,1,012/012554/012554212/dv/kplr012554212-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.344,11.287,13.057,,,,,,,,,,,,,11.886,13.442,11.203,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,4.76815507,4.901e-05,-4.901e-05,,,,,13.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454964.857,0.00758,-0.00758,131.85686,0.00758,-0.00758,,2018-08-16,Done,,288.9162
kplr012690465-01,12690465,51.871689,12690465,,K05977.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.058,12.718,13.683,,,,,,,,,,,,,12.899,13.841,12.68,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,49.49059818,,,,,,,13.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454993.397,,,160.3970528,,,,2018-08-16,Done,13.697,289.70395
kplr012734110-01,12734110,51.914211,12734110,,K05978.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.732,12.883,14.577,,,,,,,,,,,,,13.401,14.923,12.819,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,364.18129,0.02235,-0.02235,,,,,14.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455078.179,0.0306,-0.0306,245.1789,0.0306,-0.0306,,2018-08-16,Done,14.436,288.71906
kplr012735793-01,12735793,51.993721,12735793,,K05979.01,,,1,,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,12.33,10.639,11.833,,,,,,,,,,,,,10.935,11.982,10.593,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,37.7935113,0.0005608,-0.0005608,,,,,11.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455000.418,0.0119,-0.0119,167.4179,0.0119,-0.0119,,2018-08-16,Done,11.83,289.79166
kplr003532985-01,3532985,38.640781,3532985,,K05987.01,,,1,003/003532/003532985/dv/kplr003532985-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,12.242,9.008,10.92,,,,,,,,,,,,,9.518,11.317,8.88,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,5.288547653,2.471e-06,-2.471e-06,,,,,11.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454968.807,0.000375,-0.000375,135.807213,0.000375,-0.000375,,2018-08-16,Done,10.701,287.91516
kplr009418619-01,9418619,45.988441,9418619,,K06068.01,,,1,009/009418/009418619/dv/kplr009418619-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,10.559,10.263,10.793,,,,,,,,,,,,,10.281,10.622,10.241,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,6.150251376,7e-07,-7e-07,,,,,10.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454967.423,8.79e-05,-8.79e-05,134.4228253,8.79e-05,-8.79e-05,,2018-08-16,Done,10.889,297.18176
kplr011404644-01,11404644,49.264561,11404644,,K06085.01,,,1,011/011404/011404644/dv/kplr011404644-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.621,13.704,14.99,,,,,,,,,,,,,14.012,15.179,13.581,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,5.902596818,1.766e-06,-1.766e-06,,,,,15.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454969.389,0.000247,-0.000247,136.388994,0.000247,-0.000247,,2018-08-16,Done,14.885,292.7561
kplr002019477-01,2019477,37.421211,2019477,,K06093.01,,,2,002/002019/002019477/dv/kplr002019477-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,13.875,11.71,13.097,,,,,,,,,,,,,12.08,13.33,11.667,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,20.5736113,0.0008822,-0.0008822,,,,,13.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454982.194,0.0328,-0.0328,149.1939,0.0328,-0.0328,,2018-08-16,Done,12.976,292.55194
